feature,feature_type,missing_fraction,n_unique,most_frequent_fraction,is_constant,is_near_constant,is_likely_identifier,signed_auc,prediction_power,train_signed_auc,heldout_signed_auc,abs_auc_delta,stable,importance,permutation_importance,prediction_power_rank_score,importance_rank_score,permutation_importance_rank_score,composite_score
V339,numeric,0.8607376299657941,280,0.8607376299657941,False,False,False,0.0465043212291949,0.0465043212291949,0.0465043212291949,0.062009554380035636,0.015505233150840736,True,0.18310772882285817,0.0,0.06722851905683815,0.02802014375044848,0.0,0.03773409891560802
V284,numeric,2.2578205258464003e-05,13,0.9238753231505628,False,False,False,0.05380643989343703,0.05380643989343703,0.05380643989343703,0.05179262180190247,0.0020138180915345583,True,0.054461122939718484,0.0,0.07778475578492326,0.008333938187055164,0.0,0.037617945754954585
V225,numeric,0.7793838407784965,31,0.7793838407784965,False,False,False,0.042979857600287996,0.042979857600287996,0.042979857600287996,0.05191722294763279,0.008937365347344794,True,0.19967182767624594,0.0,0.06213341253817017,0.030554872535258928,0.0,0.03731363622741548
V296,numeric,0.002090741806933767,87,0.908775019473702,False,False,False,0.03360563293347418,0.03360563293347418,0.03360563293347418,0.03771332975906594,0.004107696825591756,True,0.27021199997486295,0.0,0.048581655948713,0.04134931458691476,0.0,0.03571785075850225
id_36,boolean,0.7615922150348269,2,0.7615922150348269,False,False,False,-0.030503290616199608,0.030503290616199608,-0.030503290616199608,-0.02721560129046907,0.003287689325730536,True,0.3009637393789258,0.0,0.04409678499296204,0.04605511354044645,0.0,0.035469689587129594
TransactionDT,numeric,0.0,433187,1.5804743680924805e-05,False,False,False,0.044857752400171425,0.044857752400171425,0.044857752400171425,0.043481501026908065,0.0013762513732633597,True,0.11561760602963245,0.0,0.06484817286589306,0.01769243691601402,0.0,0.03516759300426728
V329,numeric,0.8607376299657941,81,0.8607376299657941,False,False,False,0.058778390292329785,0.058778390292329785,0.058778390292329785,0.08449172994543619,0.025713339653106404,True,0.011785425111620793,0.0,0.08497240745484534,0.0018034700550910658,0.0,0.03501179692599631
V320,numeric,2.2578205258464003e-05,5481,0.9192377597904743,False,False,False,0.036055562778338324,0.036055562778338324,0.036055562778338324,0.04052399216080249,0.004468429382464167,True,0.19681600699982515,0.0,0.05212337316788543,0.030117859273212373,0.0,0.033326504263803146
V9,numeric,0.4720944672108014,9,0.5082060487011888,False,False,False,0.051600954374686925,0.051600954374686925,0.051600954374686925,0.06021351080322268,0.008612556428535756,True,0.012145899140043846,0.0,0.0745964171250357,0.0018586317577654987,0.0,0.032927025357203626
V310,numeric,2.2578205258464003e-05,16706,0.6005463925672548,False,False,False,-0.03762984934986646,0.03762984934986646,-0.03762984934986646,-0.03826056956127133,0.0006307202114048671,True,0.1537726336210076,0.0,0.05439922521727435,0.023531127422338503,0.0,0.03262093791388121
id_09,numeric,0.8732843386279224,45,0.8732843386279224,False,False,False,0.04672592893023597,0.04672592893023597,0.04672592893023597,0.04507003946993393,0.0016558894603020402,True,0.03984452574077315,0.0,0.06754888407150325,0.00609722673151051,0.0,0.03228264376915984
V116,numeric,0.0005170409004188257,7,0.9842042876011786,False,False,False,0.044790700592635124,0.044790700592635124,0.044790700592635124,0.04298371447634719,0.0018069861162879342,True,0.04517690233149553,0.0,0.0647512400733783,0.006913216092331611,0.0,0.031286635747893116
V65,boolean,0.13023560357187208,2,0.8694708797597679,False,False,False,0.00026326397612175256,0.00026326397612175256,0.00026326397612175256,0.0003462436589096729,8.297968278792034e-05,True,0.5761726271759873,0.0,0.0003805850030248175,0.08816907916630408,0.0,0.031017994007149406
V105,numeric,0.0005170409004188257,84,0.9274178435556157,False,False,False,0.029707659684457655,0.029707659684457655,0.029707659684457655,0.03523354507658083,0.005525885392123175,True,0.22463018820414019,0.0,0.04294658888552495,0.03437413704289567,0.0,0.030528030154681234
D9,numeric,0.8732843386279224,24,0.8732843386279224,False,False,False,-0.04887188024026112,0.04887188024026112,-0.04887188024026112,-0.038240047361696616,0.010631832878564507,True,0.005024109812609,0.0,0.07065115768238013,0.0007688166964461262,0.0,0.030467331869042526
V138,numeric,0.8614149761235479,19,0.8614149761235479,False,False,False,0.0433205841564015,0.0433205841564015,0.0433205841564015,0.039408392114245405,0.003912192042156093,True,0.04742515126238428,0.0,0.06262598056551441,0.007257255410798821,0.0,0.030134901841937657
V114,numeric,0.0005170409004188257,7,0.9901130039173186,False,False,False,0.04251062809702644,0.04251062809702644,0.04251062809702644,0.04126156865591901,0.0012490594411074252,True,0.04214744471977923,0.0,0.06145507547683388,0.006449631959035407,0.0,0.029724796234071527
V115,numeric,0.0005170409004188257,7,0.9688894909743625,False,False,False,0.04285608786458339,0.04285608786458339,0.04285608786458339,0.04023174293431819,0.002624344930265199,True,0.0385801140691458,0.0,0.06195448602520231,0.005903739558541324,0.0,0.029552175817290725
id_03,numeric,0.8877479369164946,24,0.8877479369164946,False,False,False,0.04346539735684041,0.04346539735684041,0.04346539735684041,0.03554121006459732,0.00792418729224309,True,0.045591198362215146,0.0,0.0628353283583229,0.006976613931465066,0.0,0.029529084543421614
V66,numeric,0.13023560357187208,8,0.8313927365913684,False,False,False,0.03798966184918706,0.03798966184918706,0.03798966184918706,0.03459137013853253,0.003398291710654533,True,0.06980063334955708,0.0,0.054919384652528665,0.010681273766543398,0.0,0.02794242515532991
V298,numeric,2.2578205258464003e-05,82,0.9192377597904743,False,False,False,0.03583590975276496,0.03583590975276496,0.03583590975276496,0.03980501644299528,0.003969106690230317,True,0.09180503092884022,0.0,0.05180583391077268,0.014048506746151879,0.0,0.027634236617466314
V337,numeric,0.8607376299657941,214,0.8607376299657941,False,False,False,0.03875067382760378,0.03875067382760378,0.03875067382760378,0.05419165252965619,0.01544097870205241,True,0.08315926302531493,0.0,0.056019534207261905,0.012725484167874175,0.0,0.02734656304671596
V106,numeric,0.0005170409004188257,53,0.9449994919903817,False,False,False,0.028891748085613234,0.028891748085613234,0.028891748085613234,0.03341422600616095,0.004522477920547718,True,0.16650963371068392,0.0,0.04176707422921444,0.025480212672625617,0.0,0.027034886150483307
V328,numeric,0.8607376299657941,16,0.8607376299657941,False,False,False,0.03951446367149347,0.03951446367149347,0.03951446367149347,0.0546031616829501,0.015088698011456625,True,0.06374409317476805,0.0,0.05712369955616117,0.009754468942853346,0.0,0.026856424228552705
V110,numeric,0.0005170409004188257,8,0.9915444621307052,False,False,False,0.034056404100617055,0.034056404100617055,0.034056404100617055,0.03185303278246843,0.002203371318148628,True,0.09144448250272028,0.0,0.04923330889621399,0.013993333658735932,0.0,0.026722150086131574
V108,numeric,0.0005170409004188257,8,0.9943667377880132,False,False,False,0.03342797848124679,0.03342797848124679,0.03342797848124679,0.031651750489527064,0.0017762279917197255,True,0.09346144840384561,0.0,0.048324831520113375,0.01430198078604512,0.0,0.02648543326040885
V301,numeric,0.002090741806933767,14,0.960605547465032,False,False,False,0.032896820048716746,0.032896820048716746,0.032896820048716746,0.036933745269939644,0.004036925221222898,True,0.09943761241932146,0.0,0.047556967505336,0.015216486011282705,0.0,0.026120866698166715
V335,numeric,0.8607376299657941,600,0.8607376299657941,False,False,False,0.027968874119682408,0.027968874119682408,0.027968874119682408,0.03947807712835205,0.011509203008669644,True,0.17850891059396617,0.0,0.040432930468683854,0.02731640749265022,0.0,0.02602918088203486
V131,numeric,0.0005170409004188257,3898,0.8407965590815186,False,False,False,0.03457933394052248,0.03457933394052248,0.03457933394052248,0.04175725255824547,0.007177918617722989,True,0.0794859152069922,0.0,0.049989277326205846,0.012163368441921542,0.0,0.025675665958806722
id_27,categorical,0.991284812770233,2,0.991284812770233,False,False,False,0.012947918636332822,0.012947918636332822,0.012947918636332822,0.010525714898544702,0.00242220373778812,True,0.3259671197369991,0.0,0.018718032470552863,0.04988126722813774,0.0,0.02551822758092878
V112,numeric,0.0005170409004188257,10,0.9944006050959009,False,False,False,0.03698168034131655,0.03698168034131655,0.03698168034131655,0.03499704883030619,0.0019846315110103596,True,0.023734149026015176,0.0,0.05346220600289662,0.0036319289839855887,0.0,0.025031473119046882
V129,numeric,0.0005170409004188257,1700,0.9460177690475384,False,False,False,0.03384895326703452,0.03384895326703452,0.03384895326703452,0.03640688794129554,0.00255793467426102,True,0.06281873712498807,0.0,0.04893340961910972,0.009612865911119685,0.0,0.02500084719635211
V98,numeric,0.0005170409004188257,12,0.9460177690475384,False,False,False,0.033217060533127674,0.033217060533127674,0.033217060533127674,0.03580283278448837,0.002585772251360696,True,0.0570824172025408,0.0,0.048019920042647206,0.008735062937652464,0.0,0.0242783702096655
V109,numeric,0.0005170409004188257,8,0.9850238764520608,False,False,False,0.0331378837171481,0.0331378837171481,0.0331378837171481,0.030597006281156247,0.0025408774359918507,True,0.05190026957436194,0.0,0.047905458849767754,0.007942062432370185,0.0,0.02395604671832628
V336,numeric,0.8607376299657941,318,0.8607376299657941,False,False,False,0.02740871046420179,0.02740871046420179,0.02740871046420179,0.03230754943376413,0.004898838969562336,True,0.12759761760062047,0.0,0.039623135335843926,0.019525683652834535,0.0,0.023929574334187503
V326,numeric,0.8607376299657941,45,0.8607376299657941,False,False,False,0.02647011055776738,0.02647011055776738,0.02647011055776738,0.038071214355680505,0.011601103797913126,True,0.15764594651809888,0.0,0.038266257522586895,0.024123842895708597,0.0,0.023922995328975145
V319,numeric,2.2578205258464003e-05,3993,0.9526873708808887,False,False,False,0.015404311744561694,0.015404311744561694,0.015404311744561694,0.016796531218356225,0.0013922194737945315,True,0.2627377266488032,0.0,0.022269093243459655,0.04020556050087645,0.0,0.023884205213794425
V299,numeric,2.2578205258464003e-05,48,0.9407728519659972,False,False,False,0.02917916945448451,0.02917916945448451,0.02917916945448451,0.03350989492683931,0.004330725472354802,True,0.0947870074917777,0.0,0.042182582131787036,0.014504825070294325,0.0,0.02340924191305396
V321,numeric,2.2578205258464003e-05,4645,0.9407728519659972,False,False,False,0.02938645355280123,0.02938645355280123,0.02938645355280123,0.033879909501683736,0.004493455948882508,True,0.09208142983686596,0.0,0.042482240369678195,0.014090802815166205,0.0,0.023374770759330983
id_37,boolean,0.7615922150348269,2,0.7615922150348269,False,False,False,0.03687247530308824,0.03687247530308824,0.03687247530308824,0.04844245887544485,0.011569983572356612,True,0.010269516895411805,0.0,0.05330433480298271,0.0015714975086358921,0.0,0.02280147725351129
V251,numeric,0.7608426186202458,18,0.7608426186202458,False,False,False,0.0316560470761762,0.0316560470761762,0.0316560470761762,0.0313232850495202,0.0003327620266559972,True,0.03923171012330698,0.0,0.04576325614207273,0.0060034503420358,0.0,0.022644758579646856
V174,numeric,0.7635474876102099,8,0.7635474876102099,False,False,False,0.022346770661038073,0.022346770661038073,0.022346770661038073,0.02376023422966078,0.0014134635686227082,True,0.15167168101808706,0.0,0.032305391360088,0.02320962819166614,0.0,0.022448776443829338
V137,numeric,0.0005170409004188257,3571,0.9449994919903817,False,False,False,0.028768254236168467,0.028768254236168467,0.028768254236168467,0.03334065487163573,0.004572400635467266,True,0.07830830501112408,0.0,0.04158854654853113,0.011983164104385683,0.0,0.022223093288053906
V175,numeric,0.7635474876102099,13,0.7635474876102099,False,False,False,0.02343569273131263,0.02343569273131263,0.02343569273131263,0.025193436646778755,0.0017577439154661256,True,0.13434931439914807,0.0,0.03387958094544004,0.02055886513605421,0.0,0.022177752635747068
V136,numeric,0.0005170409004188257,4144,0.9274178435556157,False,False,False,0.029806930891434824,0.029806930891434824,0.029806930891434824,0.035417326573788044,0.00561039568235322,True,0.05733232145922338,0.0,0.043090099339041045,0.00877330465055618,0.0,0.02161964197791015
V220,numeric,0.7608426186202458,26,0.7608426186202458,False,False,False,0.03053213356945239,0.03053213356945239,0.03053213356945239,0.03433447780501986,0.0038023442355674675,True,0.034574395209598895,0.0,0.04413848152741641,0.005290762602353032,0.0,0.021143731962825825
V300,numeric,0.002090741806933767,12,0.9641232318443007,False,False,False,0.023736864078485853,0.023736864078485853,0.023736864078485853,0.029824407565948396,0.006087543487462543,True,0.11885329576175437,0.0,0.034314966370227136,0.018187579813633687,0.0,0.02089425627825462
M1,boolean,0.4582314491821045,2,0.5417346835100078,False,False,False,6.377578135952078e-05,6.377578135952078e-05,6.377578135952078e-05,0.00012837135264898158,6.459557128946081e-05,True,0.38762476162636006,0.0,9.219683717911376e-05,0.05931645601104779,0.0,0.020792558844903906
V7,numeric,0.4720944672108014,10,0.4945281719556113,False,False,False,0.03499794317182947,0.03499794317182947,0.03499794317182947,0.05396466625376739,0.01896672308193792,True,0.01317383945801814,0.0,0.050594435684406386,0.002015932793946151,0.0,0.02062806407357334
V210,numeric,0.7635474876102099,2535,0.7635474876102099,False,False,False,0.02424460460018052,0.02424460460018052,0.02424460460018052,0.026913268198368145,0.002668663598187626,True,0.09333012231928989,0.0,0.03504897651028375,0.014281884552035277,0.0,0.020370399483111888
V208,numeric,0.7635474876102099,2296,0.7635474876102099,False,False,False,0.022392657651910675,0.022392657651910675,0.022392657651910675,0.02477916584793438,0.0023865081960237067,True,0.11490407560443397,0.0,0.032371727441527304,0.017583248597132506,0.0,0.02036343812828011
V209,numeric,0.7635474876102099,3026,0.7635474876102099,False,False,False,0.02055790014766079,0.02055790014766079,0.02055790014766079,0.023205894663883786,0.0026479945162229956,True,0.13209171315155765,0.0,0.02971932812510198,0.020213394675056503,0.0,0.020051186615132215
V100,numeric,0.0005170409004188257,28,0.8407965590815186,False,False,False,0.030608181242189003,0.030608181242189003,0.030608181242189003,0.03733617665541722,0.006727995413228216,True,0.008406433441729998,0.0,0.04424841910484291,0.0012863983130593404,0.0,0.019352828694765845
V327,numeric,0.8607376299657941,18,0.8607376299657941,False,False,False,0.02658881533503088,0.02658881533503088,0.02658881533503088,0.03162113098950692,0.005032315654476038,True,0.04762313916003144,0.0,0.03843786192771446,0.0072875525991730455,0.0,0.019092833929010667
V256,numeric,0.7608426186202458,45,0.7608426186202458,False,False,False,0.025934014553422813,0.025934014553422813,0.025934014553422813,0.028869846366977425,0.0029358318135546124,True,0.04486082759629872,0.0,0.037491255555205265,0.006864848611761375,0.0,0.01883338724192566
V207,numeric,0.7638590668427767,2868,0.7638590668427767,False,False,False,0.0017650002798812459,0.0017650002798812459,0.0017650002798812459,0.0016357784587366364,0.00012922182114460945,True,0.31905052616397866,0.0,0.002551555464416253,0.048822852340763154,0.0,0.018216815005082723
M7,boolean,0.5854099637619805,2,0.5854099637619805,False,False,False,0.014337187697019749,0.014337187697019749,0.014337187697019749,0.02419157535771932,0.00985438766069957,True,0.19222117009507056,0.0,0.020726415757369488,0.029414732259356813,0.0,0.018143885232486216
V169,numeric,0.7635474876102099,19,0.7635474876102099,False,False,False,0.02710744000600651,0.02710744000600651,0.02710744000600651,0.028271851255367686,0.0011644112493611747,True,0.002192016824897182,0.0,0.039187606632173085,0.000335434374790592,0.0,0.01757716332825042
V2,numeric,0.4720944672108014,9,0.5069168331809304,False,False,False,0.02615850990268176,0.02615850990268176,0.02615850990268176,0.020400962253727783,0.005757547648953976,True,0.026436569842340486,0.0,0.03781579507039233,0.004045468162448638,0.0,0.01756938949119048
D6,numeric,0.8762195053115228,805,0.8762195053115228,False,False,False,0.027152971419830196,0.027152971419830196,0.027152971419830196,0.042286198569244426,0.01513322714941423,True,0.01092524095256179,0.0,0.03925342867711476,0.0016718399816712318,0.0,0.015979202825874436
D13,numeric,0.8951648773438999,544,0.8951648773438999,False,False,False,-0.024886507927279644,0.024886507927279644,-0.024886507927279644,-0.018425715661987363,0.006460792265292281,True,0.011421882177173116,0.0,0.03597693780329665,0.001747838731671952,0.0,0.015832246727774835
V297,numeric,2.2578205258464003e-05,13,0.9526873708808887,False,False,False,0.015349950011800617,0.015349950011800617,0.015349950011800617,0.016622296575959705,0.001272346564159088,True,0.11211524158464008,0.0,0.022190505733948894,0.01715648599878056,0.0,0.015799645695226336
id_05,numeric,0.7686320994344159,90,0.7686320994344159,False,False,False,0.022964979231796967,0.022964979231796967,0.022964979231796967,0.027403018137403645,0.004438038905606678,True,0.010775466975154836,0.0,0.03319909855937238,0.0016489207504405323,0.0,0.014851010778530755
V4,numeric,0.4720944672108014,7,0.4720944672108014,False,False,False,0.025396524591710268,0.025396524591710268,0.025396524591710268,0.04045884655452192,0.015062321962811653,True,0.008634336838464422,0.0,0.03671423842693104,0.0013212733343310635,0.0,0.014724504664713093
V88,boolean,0.15075016086971246,2,0.8486153915625247,False,False,False,0.00018339819003720947,0.00018339819003720947,0.00018339819003720947,-0.0002081409822108915,0.000391539172248101,True,0.26927683852728274,0.0,0.0002651278072233378,0.04120621107970876,0.0,0.014482750515311352
V104,numeric,0.0005170409004188257,16,0.9542655874284554,False,False,False,0.020732030816255076,0.020732030816255076,0.020732030816255076,0.023355440825121976,0.0026234100088669,True,0.021406049087340485,0.0,0.029971058430212246,0.0032756704286179814,0.0,0.014239949442281769
V269,numeric,0.7793838407784965,128,0.7793838407784965,False,False,False,-0.0056784827076110655,0.0056784827076110655,-0.0056784827076110655,-0.004620373780420128,0.0010581089271909372,True,0.1956094244095067,0.0,0.008209043220759755,0.0299332214217964,0.0,0.014011980607891989
TransactionAmt,numeric,0.0,17881,0.05169280093925334,False,False,False,-0.004418335837488074,0.004418335837488074,-0.004418335837488074,-0.006520049663282013,0.0021017138257939383,True,0.21205014400071967,0.0,0.006387324171148221,0.03244907003871777,0.0,0.013916213316698827
V27,numeric,0.12854223817748728,4,0.8707984782289656,False,False,False,-0.0007820157795787042,0.0007820157795787042,-0.0007820157795787042,-0.0007964794001463771,1.4463620567672919e-05,True,0.25004589853820125,0.0,0.0011305134953168573,0.03826338771329801,0.0,0.013898747229461737
V135,numeric,0.0005170409004188257,3101,0.9542655874284554,False,False,False,0.0205277827331265,0.0205277827331265,0.0205277827331265,0.023160702272464917,0.0026329195393384186,True,0.015623251965162264,0.0,0.029675789178108595,0.0023907552604555873,0.0,0.01379593154040756
V206,numeric,0.7638590668427767,1577,0.7638590668427767,False,False,False,-0.015331158064078587,0.015331158064078587,-0.015331158064078587,-0.01620627554615839,0.0008751174820798013,True,0.0703138553991659,0.0,0.022163339337748438,0.010759809804854765,0.0,0.013608168511373994
id_04,numeric,0.8877479369164946,15,0.8877479369164946,False,False,False,-0.013349119174713708,0.013349119174713708,-0.013349119174713708,-0.013314423328832592,3.4695845881116405e-05,True,0.08887751238209174,0.0,0.019298024121376493,0.01360052188478454,0.0,0.013439089137411842
V89,numeric,0.15075016086971246,3,0.8485341100235942,False,False,False,-0.000871240542092977,0.000871240542092977,-0.000871240542092977,-0.0008667657256067329,4.474816486244038e-06,True,0.24012281521269502,0.0,0.0012595004042423633,0.03674490335976561,0.0,0.013426820135354088
V28,numeric,0.12854223817748728,4,0.8707962204084397,False,False,False,-0.0007846939158101529,0.0007846939158101529,-0.0007846939158101529,-0.0008125698930786518,2.7875977268498886e-05,True,0.234089892273556,0.0,0.001134385116876183,0.03582171257433684,0.0,0.013043891307021901
V173,numeric,0.7638590668427767,8,0.7638590668427767,False,False,False,-0.015321606503744811,0.015321606503744811,-0.015321606503744811,-0.01620977094524545,0.0008881644415006384,True,0.03690767606711626,0.0,0.022149531217579194,0.005647813970190459,0.0,0.011810799271252203
V8,numeric,0.4720944672108014,9,0.5146611575845836,False,False,False,0.016309931483675655,0.016309931483675655,0.016309931483675655,0.014802855793737635,0.00150707568993802,True,0.0035015675773975713,0.0,0.023578293599039724,0.0005358289762061727,0.0,0.010571710907749332
V250,numeric,0.7608426186202458,18,0.7608426186202458,False,False,False,0.015022426532322664,0.015022426532322664,0.015022426532322664,0.01159413804565057,0.003428288486672093,True,0.019508163277713972,0.0,0.021717024605751666,0.002985245586643574,0.0,0.010303253754912686
V255,numeric,0.7608426186202458,41,0.7608426186202458,False,False,False,0.015322598616676286,0.015322598616676286,0.015322598616676286,0.014790902812517714,0.0005316958041585718,True,0.007585506059883445,0.0,0.02215096545597591,0.0011607755258842957,0.0,0.010294451518624877
V6,numeric,0.4720944672108014,10,0.5065194567683815,False,False,False,0.011444250580130433,0.011444250580130433,0.011444250580130433,0.019642179252414627,0.008197928672284194,True,0.061004903220574835,0.0,0.01654426939005663,0.009335303150291253,0.0,0.009482588027284793
V266,numeric,0.7793838407784965,1933,0.7793838407784965,False,False,False,0.007718036522731397,0.007718036522731397,0.007718036522731397,0.008832325464355861,0.001114288941624464,True,0.08038513469206796,0.0,0.011157504329384305,0.0123009719139159,0.0,0.009159073776849831
V26,numeric,0.12854223817748728,13,0.8390264277892551,False,False,False,0.012972845704607439,0.012972845704607439,0.012972845704607439,0.016961344377284915,0.003988498672677476,True,0.013253441194817375,0.0,0.01875406804402725,0.002028113886040072,0.0,0.008550895679024666
V68,numeric,0.13023560357187208,3,0.8693399261692688,False,False,False,-0.000503886357544947,0.000503886357544947,-0.000503886357544947,-0.0006280698929059803,0.00012418353536103321,True,0.1499566008818737,0.0,0.0007284384051911405,0.022947177271275293,0.0,0.00834068179697821
V172,numeric,0.7638590668427767,32,0.7638590668427767,False,False,False,-0.006528662497502946,0.006528662497502946,-0.006528662497502946,-0.010669996047580343,0.004141333550077397,True,0.07515718767348409,0.0,0.009438097353703488,0.011500962936019814,0.0,0.007651280804261894
id_11,numeric,0.7616035041374561,327,0.7616035041374561,False,False,False,0.0040229496177814905,0.0040229496177814905,0.0040229496177814905,0.003374813581201508,0.0006481360365799826,True,0.08982679874274899,0.0,0.005815737933487625,0.01374578686325898,0.0,0.007330887066723077
V311,numeric,2.2578205258464003e-05,2696,0.9708154118829094,False,False,False,0.005276412470519354,0.005276412470519354,0.005276412470519354,0.0006871802121948267,0.004589232258324527,True,0.08286815464779122,0.0,0.007627794298465239,0.012680937175578371,0.0,0.007182450607013107
V286,numeric,2.2578205258464003e-05,9,0.9708154118829094,False,False,False,0.00517488334954308,0.00517488334954308,0.00517488334954308,0.0005429298960175633,0.004631953453525517,True,0.07665703086705739,0.0,0.007481019713567258,0.011730477125056106,0.0,0.0067773328468460755
V334,numeric,0.8607376299657941,129,0.8607376299657941,False,False,False,0.007970838448568829,0.007970838448568829,0.007970838448568829,0.0057370839232715465,0.0022337545252972824,True,0.02972343738034768,0.0,0.011522964971310577,0.004548442567165012,0.0,0.006442225956802922
V223,numeric,0.7793838407784965,16,0.7793838407784965,False,False,False,0.007660376810897596,0.007660376810897596,0.007660376810897596,0.008658532502379579,0.0009981556914819834,True,0.024919122716903976,0.0,0.01107414912854768,0.003813260123706758,0.0,0.006168284797421523
V14,boolean,0.12854223817748728,2,0.8710220024610243,False,False,False,0.00027035315800061355,0.00027035315800061355,0.00027035315800061355,0.00026858509967953026,1.7680583210832879e-06,True,0.10073621019684302,0.0,0.000390833409763011,0.01541520452870459,0.0,0.0055709314106917995
V325,numeric,0.8607376299657941,11,0.8607376299657941,False,False,False,0.00747381393586366,0.00747381393586366,0.00747381393586366,0.005184177092539377,0.002289636843324283,True,0.008976440854459374,0.0,0.010804446325281226,0.0013736239574719236,0.0,0.004999323704993083
V205,numeric,0.7638590668427767,2001,0.7638590668427767,False,False,False,-0.006153597737998728,0.006153597737998728,-0.006153597737998728,-0.010430806001912152,0.0042772082639134235,True,0.020338203702682616,0.0,0.008895888637063884,0.0031122629014004232,0.0,0.004450860662581882
V25,numeric,0.12854223817748728,6,0.8425599169122047,False,False,False,0.0016918669492398397,0.0016918669492398397,0.0016918669492398397,0.0026228174396001336,0.0009309504903602939,True,0.04887453541087567,0.0,0.002445830977255494,0.007479048081438295,0.0,0.003578648194714331
id_10,numeric,0.8732843386279224,60,0.8732843386279224,False,False,False,0.0035767764686227554,0.0035767764686227554,0.0035767764686227554,0.0055154912524881805,0.001938714783865425,True,0.02754342583787431,0.0,0.005170732065903075,0.004214845306195024,0.0,0.003511218069244828
dist2,numeric,0.9363317189916573,1574,0.9363317189916573,False,False,False,-0.011694879446373485,0.011694879446373485,-0.011694879446373485,-0.04424421079016283,0.032549331343789345,True,0.0030053124647063645,0.0,0.01690658856954477,0.00045988931115820126,0.0,0.002886526413632115
V1,boolean,0.4720944672108014,2,0.5278874702249918,False,False,False,3.489746688001283e-05,3.489746688001283e-05,3.489746688001283e-05,0.00011857082630695182,8.367335942693899e-05,True,0.040462160181394494,0.0,5.044918311172902e-05,0.006191740523597246,0.0,0.002177260311745273
V241,numeric,0.7793838407784965,4,0.7793838407784965,False,False,False,0.00047137351742931877,0.00047137351742931877,0.00047137351742931877,-0.0005338809253156995,0.0010052544427450183,True,0.021896534245771763,0.0,0.000681436534536307,0.003350727143782646,0.0,0.0013286127744535116
V41,boolean,0.28594393831634324,2,0.7135412786037638,False,False,False,0.0006520122349364943,0.0006520122349364943,0.0006520122349364943,0.0005017003162646194,0.00015031191867187488,True,0.016541005247383726,0.0,0.000942575137172443,0.0025311948752146617,0.0,0.0012875302302519497
V240,numeric,0.7793838407784965,6,0.7793838407784965,False,False,False,0.0010210931582055327,0.0010210931582055327,0.0010210931582055327,0.00017486912052078196,0.0008462240376847507,True,0.0001317575457075826,0.0,0.0014761333792381456,2.016225854947024e-05,0.0,0.0005443832054967675
V121,numeric,0.0005170409004188257,4,0.9950598886894481,False,True,False,0.004456722708884087,0.004456722708884087,0.004456722708884087,0.003521061816294191,0.0009356608925898957,True,0.027032830424017433,0.0,0.006442817777913501,0.004136711210018067,0.0,0.0
V305,numeric,2.2578205258464003e-05,2,0.999970648333164,False,True,False,-7.019185774503889e-06,7.019185774503889e-06,-7.019185774503889e-06,-7.019169351529797e-06,1.6422974091767628e-11,True,0.024375228672140432,0.0,1.0147217551655714e-05,0.0037300304893420023,0.0,0.0
V113,numeric,0.0005170409004188257,10,0.9959968842076743,False,True,False,0.03550140154885617,0.03550140154885617,0.03550140154885617,0.03427612930571833,0.0012252722431378427,True,0.09831457819014834,0.0,0.051322255383729636,0.015044633185951957,0.0,0.0
V122,numeric,0.0005170409004188257,4,0.9971619195990111,False,True,False,0.004656811554472506,0.004656811554472506,0.004656811554472506,0.004675847521126375,1.903596665386864e-05,True,0.046718564506081924,0.0,0.006732074268776054,0.007149129650018353,0.0,0.0
V107,boolean,0.0005170409004188257,2,0.9990404262765152,False,True,False,0.0002580798051388111,0.0002580798051388111,0.0002580798051388111,0.00036519162025694385,0.00010711181511813272,True,0.023239543952997595,0.0,0.00037309055673448465,0.0035562418170115447,0.0,0.0
V120,numeric,0.0005170409004188257,4,0.9977602420383603,False,True,False,0.004018870793102591,0.004018870793102591,0.004018870793102591,0.004632735339973326,0.0006138645468707349,True,0.08216452111391594,0.0,0.005809841420316228,0.012573263333007284,0.0,0.0
V119,numeric,0.0005170409004188257,4,0.9981711653740644,False,True,False,0.009181138159967128,0.009181138159967128,0.009181138159967128,0.010596315261093059,0.0014151771011259306,True,0.03675013556860427,0.0,0.013272622961397426,0.005623706263523999,0.0,0.0
V118,numeric,0.0005170409004188257,4,0.9978076562694032,False,True,False,0.008576257268307463,0.008576257268307463,0.008576257268307463,0.010533360858516527,0.001957103590209064,True,0.07399238901492446,0.0,0.012398182791598112,0.011322719089826162,0.0,0.0
V117,numeric,0.0005170409004188257,4,0.998236642169314,False,True,False,0.009127325785357021,0.009127325785357021,0.009127325785357021,0.010544720856992207,0.0014173950716351857,True,0.0207286054706033,0.0,0.01319482962614715,0.003172004310066736,0.0,0.0
V111,numeric,0.0005170409004188257,10,0.9965319876722999,False,True,False,0.03532423786072436,0.03532423786072436,0.03532423786072436,0.03373135441896702,0.0015928834417573423,True,0.08822718385739624,0.0,0.051066140423465,0.01350100506556489,0.0,0.0
C3,numeric,0.0,25,0.9958952822840113,False,True,False,-0.00411987829515581,0.00411987829515581,-0.00411987829515581,-0.0036871480625868536,0.0004327302325689564,True,0.6886439078223678,0.0,0.005955861931898393,0.10538004820495891,0.0,0.0
